SK_ID_CURR,TARGET
100001,0.08756319871829461
100005,0.16308886489147367
100013,0.10965681540426689
100028,0.07619971765481619
100038,0.1553149581762712
100042,0.07475408878224497
100057,0.10661332262410565
100065,0.14332053145630128
100066,0.06161266967432686
100067,0.12003233338139321
100074,0.09173138431599204
100090,0.14387439001400068
100091,0.1395655402488497
100092,0.1310044299537878
100106,0.18351599718878017
100107,0.13684410728349353
100109,0.13091105039984954
100117,0.10741866539201081
100128,0.0870543325455996
100141,0.11575227342482333
100150,0.08900387757368469
100168,0.0921013354159711
100169,0.06308641279387406
100170,0.10418757429717444
100171,0.12109234149674204
100172,0.15141514885152657
100184,0.1024248726211985
100187,0.08548630169623178
100212,0.10857709594828405
100222,0.11067709632341784
100223,0.0774141538760555
100232,0.09113866068227205
100241,0.16040946883289803
100245,0.09763079834553413
100253,0.07805404292133397
100256,0.11051335275025295
100271,0.07863926656645853
100278,0.12507739496026615
100280,0.0877990717509396
100306,0.17463016194857853
100311,0.1384581291331286
100312,0.09117421035472333
100330,0.0932409332626984
100331,0.118334239323482
100352,0.12277390237482726
100358,0.12335983221955363
100367,0.11576705326275533
100382,0.10241832803896503
100384,0.0901100685640135
100385,0.13846101143617873
100386,0.1104934495262088
100399,0.09836567159472911
100404,0.08674334153929367
100416,0.09205727189088556
100422,0.15725632447399207
100426,0.09930680027453273
100438,0.08120070735348507
100444,0.13194443225327848
100445,0.150300773646702
100446,0.13512638859303197
100447,0.09029065367559536
100450,0.10445731234488369
100466,0.12082125430883806
100483,0.09201477295152212
100484,0.07441259863358575
100494,0.09909786793717557
100510,0.15616942072754827
100512,0.08717677849332242
100517,0.08802635229651416
100548,0.08508569591863184
100551,0.09580136507449367
100552,0.14812475470475822
100553,0.10204733896784407
100561,0.11093847334161769
100568,0.14365492612873856
100569,0.0879622918885797
100591,0.12270675821366213
100592,0.06695295689241598
100602,0.12559513016544432
100607,0.10293852521426046
100613,0.11781372919714135
100617,0.09377117593043266
100618,0.11487852304079417
100622,0.18809935350070742
100625,0.14827338578305577
100677,0.10518227576646262
100699,0.09465155513858885
100702,0.15573340350924214
100711,0.107522928817029
100729,0.17132094974421638
100740,0.13788620708225818
100744,0.12274444647410677
100745,0.12022055137971768
100747,0.11431732887344676
100751,0.13816842184491307
100752,0.11836493958614995
100753,0.17073324637697912
100754,0.12810706761236224
100760,0.14291741500467786
100762,0.12165739282602571
100763,0.09130491129007902
100765,0.09567584309603602
100770,0.11611869100208849
100772,0.10321705766617112
100777,0.10215176678666711
100791,0.08396714663277978
100792,0.07553810663952011
100797,0.11220117375119454
100823,0.11251552885221788
100826,0.11380824766817096
100830,0.09159683846791898
100836,0.15839330447776329
100872,0.09912071451118612
100910,0.10708906555915448
100913,0.08427233803272251
100918,0.09310542942888399
100931,0.07623709301436399
100952,0.14127425317807038
100953,0.13907255459847184
100965,0.13762150239182036
100970,0.10875032275068189
100982,0.13643815831497985
100983,0.10921550307558921
100984,0.08111281678074812
100987,0.13643785339148867
100997,0.10597120451960541
100998,0.15371630704056355
101002,0.12994431185714422
101005,0.15744566065077714
101008,0.14637778300328197
101020,0.12163296812272319
101021,0.11793511765313554
101024,0.11329321122466375
101025,0.14845666826279638
101026,0.12968580487119352
101031,0.11795389647062308
101041,0.07536951892401253
101051,0.08213952923969753
101055,0.11050246376138388
101056,0.1498347125867951
101057,0.11889692122916465
101064,0.10169070173973462
101079,0.10857428931997756
101087,0.10919653281302599
101090,0.08977072293068464
101092,0.10851950522102308
101097,0.126639207208819
101099,0.08241217732941228
101107,0.11487285735682749
101118,0.11646439878966132
101125,0.12039954542645608
101126,0.10112740506723297
101128,0.12321639306202163
101136,0.14804770552938062
101140,0.12785318510340543
101149,0.10072365499843741
101160,0.11220477809474699
101169,0.15407800371116678
